filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss654.png,267,400,with_mask,88,70,206,195
maksssksksss655.png,301,400,without_mask,107,175,209,292
maksssksksss656.png,400,245,with_mask,26,56,43,77
maksssksksss656.png,400,245,with_mask,57,69,77,87
maksssksksss656.png,400,245,with_mask,115,51,126,65
maksssksksss656.png,400,245,with_mask,133,61,152,85
maksssksksss656.png,400,245,with_mask,143,51,155,66
maksssksksss656.png,400,245,with_mask,155,59,171,78
maksssksksss656.png,400,245,with_mask,172,107,192,127
maksssksksss656.png,400,245,with_mask,171,56,177,70
maksssksksss656.png,400,245,with_mask,186,60,197,75
maksssksksss656.png,400,245,with_mask,205,58,217,75
maksssksksss656.png,400,245,with_mask,216,58,233,78
maksssksksss656.png,400,245,with_mask,238,67,253,83
maksssksksss656.png,400,245,with_mask,253,72,268,91
maksssksksss656.png,400,245,with_mask,275,77,296,97
maksssksksss656.png,400,245,with_mask,284,47,293,60
maksssksksss656.png,400,245,with_mask,301,55,315,72
maksssksksss656.png,400,245,without_mask,316,56,330,71
maksssksksss656.png,400,245,with_mask,332,56,340,67
maksssksksss656.png,400,245,with_mask,345,51,361,67
maksssksksss656.png,400,245,with_mask,366,54,385,73
maksssksksss657.png,400,267,with_mask,26,58,40,74
maksssksksss657.png,400,267,with_mask,61,58,77,77
maksssksksss657.png,400,267,without_mask,84,48,95,59
maksssksksss657.png,400,267,without_mask,94,35,110,50
maksssksksss657.png,400,267,without_mask,133,44,151,61
maksssksksss657.png,400,267,with_mask,191,51,212,76
maksssksksss657.png,400,267,mask_weared_incorrect,210,41,219,56
maksssksksss657.png,400,267,without_mask,231,39,248,57
maksssksksss657.png,400,267,mask_weared_incorrect,255,36,273,54
maksssksksss657.png,400,267,with_mask,318,26,341,53
maksssksksss657.png,400,267,with_mask,295,28,306,40
maksssksksss657.png,400,267,with_mask,283,47,293,58
maksssksksss657.png,400,267,without_mask,18,38,30,52
maksssksksss658.png,267,400,mask_weared_incorrect,121,47,158,80
maksssksksss659.png,441,575,mask_weared_incorrect,113,97,252,251
maksssksksss66.png,380,400,with_mask,179,81,267,173
maksssksksss660.png,301,400,without_mask,132,141,232,264
maksssksksss661.png,400,261,with_mask,11,63,30,81
maksssksksss661.png,400,261,with_mask,67,58,83,74
maksssksksss661.png,400,261,with_mask,100,59,114,76
maksssksksss661.png,400,261,with_mask,156,55,172,72
maksssksksss661.png,400,261,with_mask,176,54,188,68
maksssksksss661.png,400,261,with_mask,190,52,202,68
maksssksksss661.png,400,261,with_mask,203,40,216,50
maksssksksss661.png,400,261,with_mask,198,66,213,82
maksssksksss661.png,400,261,with_mask,220,81,243,104
maksssksksss661.png,400,261,without_mask,261,46,279,65
maksssksksss661.png,400,261,with_mask,266,84,290,112
maksssksksss661.png,400,261,with_mask,317,41,332,57
maksssksksss661.png,400,261,with_mask,311,82,332,100
maksssksksss661.png,400,261,with_mask,352,101,384,137
maksssksksss661.png,400,261,without_mask,340,101,354,121
maksssksksss662.png,400,261,with_mask,49,80,67,97
maksssksksss662.png,400,261,with_mask,96,47,110,62
maksssksksss662.png,400,261,with_mask,213,57,230,77
maksssksksss662.png,400,261,with_mask,350,43,372,67
maksssksksss663.png,301,400,with_mask,69,194,152,302
maksssksksss664.png,259,400,with_mask,110,70,176,140
maksssksksss665.png,400,267,with_mask,1,162,76,251
maksssksksss665.png,400,267,with_mask,49,88,86,140
maksssksksss665.png,400,267,with_mask,63,47,107,101
maksssksksss665.png,400,267,with_mask,118,94,172,156
maksssksksss665.png,400,267,with_mask,187,121,267,201
maksssksksss665.png,400,267,with_mask,252,21,293,69
maksssksksss665.png,400,267,with_mask,339,16,369,74
maksssksksss665.png,400,267,with_mask,325,138,389,201
maksssksksss666.png,400,300,with_mask,21,12,103,114
maksssksksss666.png,400,300,with_mask,188,100,283,204
maksssksksss666.png,400,300,mask_weared_incorrect,298,2,398,91
maksssksksss667.png,400,225,with_mask,6,56,70,127
maksssksksss667.png,400,225,with_mask,286,68,348,139
maksssksksss667.png,400,225,with_mask,344,79,400,137
maksssksksss668.png,301,400,with_mask,38,248,111,354
maksssksksss669.png,300,400,with_mask,60,121,219,301
maksssksksss67.png,400,300,with_mask,78,58,92,75
maksssksksss67.png,400,300,with_mask,153,48,167,65
maksssksksss67.png,400,300,with_mask,234,68,247,86
maksssksksss67.png,400,300,with_mask,292,64,305,86
maksssksksss670.png,400,225,with_mask,159,55,194,94
maksssksksss670.png,400,225,with_mask,219,89,245,120
maksssksksss670.png,400,225,with_mask,137,114,172,142
maksssksksss670.png,400,225,with_mask,311,86,327,105
maksssksksss671.png,301,400,with_mask,54,180,164,327
maksssksksss672.png,400,300,with_mask,159,110,193,148
maksssksksss672.png,400,300,with_mask,214,168,246,205
maksssksksss672.png,400,300,with_mask,29,150,55,183
maksssksksss672.png,400,300,with_mask,341,118,376,156
maksssksksss672.png,400,300,mask_weared_incorrect,240,143,277,186
maksssksksss672.png,400,300,without_mask,51,221,96,263
maksssksksss672.png,400,300,without_mask,1,50,27,78
maksssksksss672.png,400,300,without_mask,133,47,159,76
maksssksksss672.png,400,300,without_mask,354,266,397,300
maksssksksss673.png,400,290,with_mask,32,165,67,202
maksssksksss673.png,400,290,with_mask,171,193,204,229
maksssksksss673.png,400,290,mask_weared_incorrect,279,172,313,213
maksssksksss673.png,400,290,without_mask,102,199,118,220
maksssksksss673.png,400,290,without_mask,240,189,258,210
maksssksksss674.png,400,225,with_mask,24,60,44,83
maksssksksss674.png,400,225,with_mask,58,75,76,95
maksssksksss674.png,400,225,with_mask,130,67,152,92
maksssksksss674.png,400,225,with_mask,154,65,171,83
maksssksksss674.png,400,225,with_mask,171,116,192,138
maksssksksss674.png,400,225,with_mask,205,62,217,80
maksssksksss674.png,400,225,with_mask,216,63,234,84
maksssksksss674.png,400,225,with_mask,237,72,254,90
maksssksksss674.png,400,225,with_mask,252,79,269,99
maksssksksss674.png,400,225,with_mask,274,82,297,106
maksssksksss674.png,400,225,with_mask,300,60,314,77
maksssksksss674.png,400,225,without_mask,316,61,331,76
maksssksksss674.png,400,225,with_mask,345,54,362,74
maksssksksss674.png,400,225,with_mask,366,58,386,80
maksssksksss674.png,400,225,with_mask,113,55,127,72
maksssksksss674.png,400,225,with_mask,184,66,198,81
maksssksksss674.png,400,225,with_mask,140,56,155,71
maksssksksss674.png,400,225,with_mask,331,62,341,74
maksssksksss675.png,301,400,with_mask,104,138,218,276
maksssksksss676.png,400,267,with_mask,20,124,49,158
maksssksksss676.png,400,267,with_mask,34,219,73,267
maksssksksss676.png,400,267,with_mask,88,154,114,187
maksssksksss676.png,400,267,with_mask,107,99,124,119
maksssksksss676.png,400,267,with_mask,133,84,148,105
maksssksksss676.png,400,267,with_mask,192,112,210,135
maksssksksss676.png,400,267,with_mask,215,82,231,103
maksssksksss676.png,400,267,with_mask,264,108,279,125
maksssksksss676.png,400,267,with_mask,302,120,316,141
maksssksksss676.png,400,267,with_mask,340,142,356,172
maksssksksss676.png,400,267,with_mask,232,72,249,94
maksssksksss677.png,400,300,with_mask,237,28,271,64
maksssksksss678.png,400,225,with_mask,188,50,227,89
maksssksksss678.png,400,225,with_mask,363,104,389,139
maksssksksss679.png,400,225,with_mask,125,66,200,148
maksssksksss68.png,301,400,without_mask,141,187,237,307
maksssksksss680.png,400,267,with_mask,28,76,44,101
maksssksksss680.png,400,267,with_mask,159,66,176,86
maksssksksss680.png,400,267,with_mask,174,34,186,53
maksssksksss680.png,400,267,with_mask,202,39,218,61
maksssksksss680.png,400,267,without_mask,235,41,249,57
maksssksksss680.png,400,267,mask_weared_incorrect,249,43,266,65
maksssksksss680.png,400,267,with_mask,296,39,312,56
maksssksksss680.png,400,267,with_mask,332,51,346,69
maksssksksss680.png,400,267,with_mask,375,48,388,63
maksssksksss680.png,400,267,mask_weared_incorrect,387,46,400,65
maksssksksss681.png,301,400,with_mask,81,174,222,331
maksssksksss682.png,400,277,with_mask,69,80,107,114
maksssksksss682.png,400,277,with_mask,191,73,221,106
maksssksksss682.png,400,277,with_mask,311,80,346,110
maksssksksss682.png,400,277,without_mask,3,53,23,77
maksssksksss682.png,400,277,with_mask,108,49,134,67
maksssksksss683.png,300,400,with_mask,96,87,216,214
maksssksksss684.png,400,269,with_mask,80,55,102,80
maksssksksss684.png,400,269,with_mask,174,71,192,90
maksssksksss684.png,400,269,with_mask,228,79,243,98
maksssksksss684.png,400,269,without_mask,282,75,296,90
maksssksksss684.png,400,269,without_mask,365,61,374,70
maksssksksss685.png,400,225,with_mask,12,37,54,79
maksssksksss685.png,400,225,with_mask,147,47,197,103
maksssksksss685.png,400,225,with_mask,292,55,315,80
maksssksksss685.png,400,225,with_mask,381,56,400,77
maksssksksss686.png,301,400,with_mask,54,173,158,299
maksssksksss687.png,301,400,with_mask,57,211,168,353
maksssksksss688.png,400,277,with_mask,166,67,260,160
maksssksksss689.png,560,315,with_mask,293,153,361,212
maksssksksss69.png,400,351,with_mask,145,93,280,241
maksssksksss690.png,400,245,with_mask,25,54,43,76
maksssksksss690.png,400,245,with_mask,58,67,76,88
maksssksksss690.png,400,245,with_mask,132,62,152,85
maksssksksss690.png,400,245,with_mask,115,51,127,65
maksssksksss690.png,400,245,with_mask,143,52,154,63
maksssksksss690.png,400,245,with_mask,154,61,172,77
maksssksksss690.png,400,245,with_mask,170,55,177,69
maksssksksss690.png,400,245,with_mask,173,106,192,127
maksssksksss690.png,400,245,with_mask,186,60,198,74
maksssksksss690.png,400,245,with_mask,205,58,217,74
maksssksksss690.png,400,245,with_mask,216,59,233,78
maksssksksss690.png,400,245,with_mask,238,66,254,84
maksssksksss690.png,400,245,with_mask,252,71,271,93
maksssksksss690.png,400,245,with_mask,275,75,297,99
maksssksksss690.png,400,245,with_mask,282,44,294,61
maksssksksss690.png,400,245,with_mask,299,55,316,73
maksssksksss690.png,400,245,without_mask,316,57,332,71
maksssksksss690.png,400,245,with_mask,345,50,362,67
maksssksksss690.png,400,245,with_mask,366,53,385,73
maksssksksss690.png,400,245,with_mask,332,57,341,68
maksssksksss691.png,400,267,with_mask,316,105,360,134
maksssksksss691.png,400,267,with_mask,258,75,287,110
maksssksksss691.png,400,267,with_mask,232,74,261,105
maksssksksss691.png,400,267,with_mask,204,64,232,93
maksssksksss691.png,400,267,with_mask,163,66,188,94
maksssksksss691.png,400,267,with_mask,152,62,166,89
maksssksksss691.png,400,267,with_mask,138,67,152,90
maksssksksss691.png,400,267,with_mask,112,43,134,67
maksssksksss691.png,400,267,with_mask,94,56,116,78
maksssksksss691.png,400,267,with_mask,42,64,55,79
maksssksksss691.png,400,267,with_mask,3,54,18,72
maksssksksss692.png,301,400,with_mask,73,227,161,335
maksssksksss693.png,279,400,mask_weared_incorrect,156,47,183,80
maksssksksss693.png,279,400,with_mask,90,39,123,72
maksssksksss694.png,400,280,with_mask,101,81,117,97
maksssksksss694.png,400,280,with_mask,155,101,169,116
maksssksksss694.png,400,280,with_mask,231,95,239,111
maksssksksss694.png,400,280,with_mask,274,121,287,131
maksssksksss694.png,400,280,with_mask,294,104,307,120
maksssksksss694.png,400,280,with_mask,367,126,377,139
maksssksksss695.png,400,267,with_mask,297,174,337,215
maksssksksss695.png,400,267,without_mask,319,125,350,156
maksssksksss695.png,400,267,without_mask,164,134,195,165
maksssksksss695.png,400,267,with_mask,189,167,230,206
maksssksksss695.png,400,267,with_mask,372,135,396,158
maksssksksss695.png,400,267,with_mask,59,148,92,189
maksssksksss695.png,400,267,with_mask,20,124,42,148
maksssksksss695.png,400,267,with_mask,98,143,116,170
maksssksksss695.png,400,267,with_mask,131,132,152,153
maksssksksss695.png,400,267,with_mask,146,117,169,146
maksssksksss695.png,400,267,with_mask,196,118,220,143
maksssksksss695.png,400,267,with_mask,220,121,236,140
maksssksksss695.png,400,267,with_mask,240,98,252,113
maksssksksss695.png,400,267,with_mask,283,89,300,103
maksssksksss695.png,400,267,without_mask,112,122,128,142
maksssksksss695.png,400,267,with_mask,42,103,56,118
maksssksksss695.png,400,267,with_mask,141,95,159,113
maksssksksss695.png,400,267,without_mask,183,84,196,98
maksssksksss695.png,400,267,with_mask,204,80,210,90
maksssksksss695.png,400,267,with_mask,254,79,261,88
maksssksksss695.png,400,267,with_mask,166,85,175,95
maksssksksss695.png,400,267,with_mask,98,76,106,84
maksssksksss695.png,400,267,with_mask,268,93,282,106
maksssksksss695.png,400,267,with_mask,226,107,238,122
maksssksksss695.png,400,267,with_mask,362,79,371,90
maksssksksss695.png,400,267,with_mask,380,76,389,88
maksssksksss695.png,400,267,with_mask,310,89,317,98
maksssksksss695.png,400,267,with_mask,372,76,380,86
maksssksksss696.png,400,269,with_mask,41,104,58,120
maksssksksss696.png,400,269,with_mask,109,44,131,69
maksssksksss696.png,400,269,with_mask,149,67,166,86
maksssksksss696.png,400,269,with_mask,167,83,181,102
maksssksksss696.png,400,269,with_mask,206,77,224,97
maksssksksss696.png,400,269,without_mask,291,20,300,39
maksssksksss696.png,400,269,without_mask,340,77,355,95
maksssksksss696.png,400,269,without_mask,1,89,8,109
maksssksksss697.png,400,300,with_mask,39,83,149,216
maksssksksss697.png,400,300,with_mask,239,95,368,235
maksssksksss698.png,400,333,with_mask,169,168,234,243
maksssksksss698.png,400,333,with_mask,352,66,400,131
maksssksksss698.png,400,333,mask_weared_incorrect,1,136,37,182
maksssksksss698.png,400,333,mask_weared_incorrect,317,214,353,248
maksssksksss698.png,400,333,mask_weared_incorrect,275,61,318,107
maksssksksss698.png,400,333,without_mask,28,109,55,147
maksssksksss698.png,400,333,without_mask,328,87,356,135
maksssksksss699.png,400,279,without_mask,18,82,64,131
maksssksksss699.png,400,279,without_mask,18,198,66,245
maksssksksss699.png,400,279,with_mask,237,136,288,186
maksssksksss699.png,400,279,without_mask,113,47,148,73
maksssksksss699.png,400,279,without_mask,278,17,320,68
maksssksksss699.png,400,279,without_mask,340,98,383,139
maksssksksss699.png,400,279,without_mask,342,217,396,256
maksssksksss7.png,400,300,with_mask,253,116,342,210
maksssksksss7.png,400,300,with_mask,152,96,222,174
maksssksksss7.png,400,300,with_mask,120,134,173,194
maksssksksss7.png,400,300,without_mask,118,66,135,90
maksssksksss70.png,400,225,without_mask,18,117,45,145
maksssksksss70.png,400,225,without_mask,62,120,85,143
maksssksksss70.png,400,225,without_mask,96,128,120,157
maksssksksss70.png,400,225,with_mask,152,71,203,126
maksssksksss70.png,400,225,with_mask,326,117,353,144
maksssksksss700.png,225,400,with_mask,63,124,96,160
maksssksksss700.png,225,400,with_mask,152,129,181,164
maksssksksss701.png,301,400,without_mask,98,150,199,265
maksssksksss702.png,600,317,with_mask,9,170,60,229
maksssksksss702.png,600,317,with_mask,165,90,202,124
maksssksksss702.png,600,317,with_mask,175,175,244,260
maksssksksss702.png,600,317,with_mask,303,127,360,191
maksssksksss702.png,600,317,mask_weared_incorrect,340,66,380,111
maksssksksss702.png,600,317,with_mask,379,63,408,98
maksssksksss702.png,600,317,with_mask,433,61,471,105
maksssksksss702.png,600,317,with_mask,477,78,536,133
maksssksksss702.png,600,317,with_mask,569,37,592,67
maksssksksss702.png,600,317,with_mask,367,192,437,259
maksssksksss702.png,600,317,without_mask,221,57,248,81
maksssksksss703.png,400,267,with_mask,17,85,59,129
maksssksksss703.png,400,267,without_mask,67,94,96,125
maksssksksss703.png,400,267,without_mask,96,167,139,208
maksssksksss703.png,400,267,with_mask,174,91,207,128
maksssksksss703.png,400,267,with_mask,212,69,238,100
maksssksksss703.png,400,267,without_mask,247,78,285,107
maksssksksss703.png,400,267,with_mask,312,82,331,112
maksssksksss703.png,400,267,with_mask,331,93,371,135
maksssksksss703.png,400,267,without_mask,384,116,400,156
maksssksksss703.png,400,267,with_mask,280,197,331,241
maksssksksss704.png,400,267,with_mask,1,162,74,246
maksssksksss704.png,400,267,with_mask,49,87,85,138
maksssksksss704.png,400,267,with_mask,114,92,172,156
maksssksksss704.png,400,267,with_mask,65,45,107,101
maksssksksss704.png,400,267,with_mask,187,120,268,202
maksssksksss704.png,400,267,with_mask,252,22,296,71
maksssksksss704.png,400,267,with_mask,338,15,380,74
maksssksksss704.png,400,267,with_mask,329,138,390,204
maksssksksss705.png,400,225,with_mask,8,15,36,45
maksssksksss705.png,400,225,with_mask,53,19,86,50
maksssksksss705.png,400,225,with_mask,59,77,94,111
maksssksksss705.png,400,225,with_mask,27,155,58,186
maksssksksss705.png,400,225,with_mask,110,86,144,123
maksssksksss705.png,400,225,with_mask,104,170,135,197
maksssksksss705.png,400,225,with_mask,190,119,225,159
maksssksksss705.png,400,225,with_mask,197,185,229,222
maksssksksss705.png,400,225,with_mask,225,112,256,145
maksssksksss705.png,400,225,with_mask,279,157,310,194
maksssksksss705.png,400,225,with_mask,323,55,355,90
maksssksksss705.png,400,225,with_mask,377,28,400,55
maksssksksss705.png,400,225,with_mask,374,79,400,113
maksssksksss705.png,400,225,with_mask,320,123,351,159
maksssksksss705.png,400,225,with_mask,360,142,397,179
maksssksksss705.png,400,225,with_mask,309,191,344,225
maksssksksss706.png,400,267,with_mask,22,128,67,174
maksssksksss706.png,400,267,with_mask,58,192,107,245
maksssksksss706.png,400,267,with_mask,114,113,140,141
maksssksksss706.png,400,267,with_mask,86,119,106,137
maksssksksss706.png,400,267,with_mask,113,83,132,103
maksssksksss706.png,400,267,with_mask,159,89,177,114
maksssksksss706.png,400,267,with_mask,147,86,159,99
maksssksksss706.png,400,267,with_mask,178,118,206,150
maksssksksss706.png,400,267,with_mask,236,89,263,121
maksssksksss706.png,400,267,with_mask,300,81,320,106
maksssksksss706.png,400,267,with_mask,287,142,324,179
maksssksksss706.png,400,267,with_mask,315,210,374,264
maksssksksss706.png,400,267,with_mask,349,92,365,111
maksssksksss706.png,400,267,with_mask,372,113,391,131
maksssksksss706.png,400,267,with_mask,368,162,401,219
maksssksksss706.png,400,267,with_mask,267,103,284,122
maksssksksss706.png,400,267,with_mask,375,89,390,101
maksssksksss707.png,301,400,with_mask,64,161,183,323
maksssksksss708.png,400,230,with_mask,1,39,54,137
maksssksksss708.png,400,230,with_mask,134,62,198,138
maksssksksss708.png,400,230,with_mask,209,59,276,134
maksssksksss709.png,301,400,with_mask,49,183,139,294
maksssksksss71.png,400,225,without_mask,133,29,173,56
maksssksksss71.png,400,225,with_mask,30,52,74,94
maksssksksss71.png,400,225,with_mask,18,119,83,191
maksssksksss71.png,400,225,with_mask,140,70,191,124
maksssksksss71.png,400,225,with_mask,230,63,344,171
maksssksksss71.png,400,225,with_mask,375,50,400,116
maksssksksss710.png,400,200,without_mask,55,31,80,62
maksssksksss710.png,400,200,with_mask,132,61,183,124
maksssksksss710.png,400,200,with_mask,232,57,279,108
maksssksksss711.png,400,283,with_mask,30,48,46,66
maksssksksss711.png,400,283,with_mask,87,52,101,67
maksssksksss711.png,400,283,with_mask,186,43,208,67
maksssksksss711.png,400,283,with_mask,199,110,217,125
maksssksksss711.png,400,283,with_mask,264,52,283,74
maksssksksss711.png,400,283,with_mask,305,50,319,62
maksssksksss711.png,400,283,with_mask,340,45,351,56
maksssksksss711.png,400,283,with_mask,369,53,383,65
maksssksksss712.png,301,400,with_mask,90,213,171,321
maksssksksss713.png,400,289,with_mask,244,70,348,183
maksssksksss714.png,400,300,with_mask,78,139,108,174
maksssksksss714.png,400,300,with_mask,180,155,206,182
maksssksksss714.png,400,300,with_mask,305,189,326,212
maksssksksss714.png,400,300,with_mask,375,124,400,157
maksssksksss715.png,267,400,with_mask,81,168,127,221
maksssksksss715.png,267,400,without_mask,1,169,24,228
maksssksksss716.png,301,400,without_mask,101,174,209,299
maksssksksss717.png,510,287,mask_weared_incorrect,1,95,76,172
maksssksksss717.png,510,287,without_mask,76,128,142,185
maksssksksss717.png,510,287,with_mask,231,85,278,159
maksssksksss717.png,510,287,with_mask,297,91,376,169
maksssksksss718.png,400,267,with_mask,61,39,96,95
maksssksksss718.png,400,267,with_mask,90,49,136,110
maksssksksss718.png,400,267,with_mask,157,50,193,103
maksssksksss718.png,400,267,with_mask,205,73,233,113
maksssksksss718.png,400,267,with_mask,251,42,274,82
maksssksksss718.png,400,267,with_mask,285,71,311,104
maksssksksss718.png,400,267,mask_weared_incorrect,312,69,328,98
maksssksksss718.png,400,267,with_mask,322,61,335,86
maksssksksss718.png,400,267,with_mask,342,75,357,95
maksssksksss719.png,400,226,with_mask,25,86,40,104
maksssksksss719.png,400,226,with_mask,52,86,80,108
maksssksksss719.png,400,226,with_mask,151,81,171,108
maksssksksss719.png,400,226,without_mask,177,110,186,120
maksssksksss719.png,400,226,with_mask,212,106,218,114
maksssksksss719.png,400,226,with_mask,229,81,259,111
maksssksksss719.png,400,226,with_mask,307,61,343,103
maksssksksss719.png,400,226,with_mask,218,118,225,125
maksssksksss719.png,400,226,with_mask,373,114,383,123
maksssksksss72.png,301,400,without_mask,112,176,207,291
maksssksksss720.png,400,221,with_mask,39,73,71,141
maksssksksss720.png,400,221,with_mask,90,110,135,170
maksssksksss720.png,400,221,with_mask,175,73,230,127
maksssksksss720.png,400,221,with_mask,238,100,290,164
maksssksksss720.png,400,221,with_mask,327,36,366,76
maksssksksss721.png,301,400,with_mask,102,200,200,330
maksssksksss722.png,400,267,with_mask,19,89,37,107
maksssksksss722.png,400,267,with_mask,45,79,64,103
maksssksksss722.png,400,267,with_mask,97,81,113,101
maksssksksss722.png,400,267,with_mask,175,80,193,103
maksssksksss722.png,400,267,with_mask,158,83,170,99
maksssksksss722.png,400,267,with_mask,210,93,224,108
maksssksksss722.png,400,267,with_mask,244,93,252,104
maksssksksss722.png,400,267,with_mask,269,87,286,104
maksssksksss722.png,400,267,with_mask,308,88,322,103
maksssksksss723.png,400,226,with_mask,117,153,162,200
maksssksksss723.png,400,226,with_mask,204,20,221,41
maksssksksss723.png,400,226,without_mask,282,17,307,40
maksssksksss723.png,400,226,with_mask,243,74,264,98
maksssksksss723.png,400,226,without_mask,110,11,117,19
maksssksksss723.png,400,226,without_mask,131,14,138,22
maksssksksss723.png,400,226,without_mask,166,8,174,15
maksssksksss723.png,400,226,with_mask,322,38,333,47
maksssksksss723.png,400,226,with_mask,269,10,278,20
maksssksksss723.png,400,226,without_mask,233,6,240,16
maksssksksss723.png,400,226,without_mask,245,1,250,7
maksssksksss723.png,400,226,with_mask,145,21,154,32
maksssksksss723.png,400,226,with_mask,141,30,156,53
maksssksksss724.png,400,300,with_mask,303,24,328,53
maksssksksss725.png,301,400,with_mask,45,215,138,336
maksssksksss726.png,400,254,without_mask,188,67,207,89
maksssksksss726.png,400,254,with_mask,256,63,277,85
maksssksksss726.png,400,254,without_mask,312,89,325,105
maksssksksss726.png,400,254,without_mask,356,77,369,96
maksssksksss727.png,301,400,with_mask,64,176,166,301
maksssksksss728.png,400,266,with_mask,41,57,57,74
maksssksksss728.png,400,266,with_mask,104,45,120,63
maksssksksss728.png,400,266,with_mask,188,60,202,73
maksssksksss728.png,400,266,with_mask,263,84,278,102
maksssksksss728.png,400,266,mask_weared_incorrect,349,71,363,86
maksssksksss728.png,400,266,with_mask,381,82,395,100
maksssksksss729.png,301,400,without_mask,89,284,176,400
maksssksksss73.png,400,286,with_mask,142,66,164,111
maksssksksss73.png,400,286,with_mask,191,67,225,101
maksssksksss73.png,400,286,with_mask,308,82,329,127
maksssksksss730.png,400,267,with_mask,146,106,157,123
maksssksksss730.png,400,267,with_mask,192,75,205,95
maksssksksss730.png,400,267,with_mask,243,122,256,141
maksssksksss731.png,400,400,with_mask,93,136,136,181
maksssksksss731.png,400,400,with_mask,248,93,309,163
maksssksksss732.png,400,268,with_mask,291,47,323,83
maksssksksss732.png,400,268,with_mask,347,51,359,66
maksssksksss732.png,400,268,with_mask,230,49,259,79
maksssksksss732.png,400,268,with_mask,197,49,221,79
maksssksksss732.png,400,268,with_mask,151,46,175,68
maksssksksss732.png,400,268,with_mask,107,47,129,72
maksssksksss732.png,400,268,without_mask,59,54,75,74
maksssksksss732.png,400,268,without_mask,39,63,57,84
maksssksksss733.png,400,295,with_mask,143,72,271,199
maksssksksss734.png,400,225,with_mask,93,44,150,100
maksssksksss735.png,400,225,with_mask,3,29,49,79
maksssksksss735.png,400,225,with_mask,121,68,152,103
maksssksksss735.png,400,225,with_mask,164,40,178,60
maksssksksss735.png,400,225,with_mask,195,39,222,70
maksssksksss735.png,400,225,with_mask,352,52,367,68
maksssksksss735.png,400,225,without_mask,379,54,392,71
maksssksksss735.png,400,225,without_mask,305,46,322,65
maksssksksss735.png,400,225,without_mask,281,44,296,63
maksssksksss735.png,400,225,without_mask,249,42,266,67
maksssksksss735.png,400,225,without_mask,75,47,97,69
maksssksksss735.png,400,225,without_mask,58,51,68,62
maksssksksss736.png,267,400,with_mask,114,40,142,76
maksssksksss736.png,267,400,with_mask,183,57,221,99
maksssksksss737.png,400,226,with_mask,28,55,46,71
maksssksksss737.png,400,226,with_mask,98,62,111,78
maksssksksss737.png,400,226,mask_weared_incorrect,159,50,193,90
maksssksksss737.png,400,226,with_mask,293,59,313,80
maksssksksss737.png,400,226,with_mask,352,51,372,72
maksssksksss737.png,400,226,with_mask,228,53,241,73
maksssksksss738.png,400,267,with_mask,82,43,123,83
maksssksksss738.png,400,267,with_mask,211,27,244,70
maksssksksss739.png,400,226,with_mask,125,59,184,114
maksssksksss74.png,400,301,with_mask,2,160,36,197
maksssksksss74.png,400,301,with_mask,27,120,43,138
maksssksksss74.png,400,301,with_mask,44,112,55,125
maksssksksss74.png,400,301,with_mask,64,101,74,110
maksssksksss74.png,400,301,with_mask,5,105,14,113
maksssksksss74.png,400,301,with_mask,72,123,87,136
maksssksksss74.png,400,301,with_mask,89,103,100,115
maksssksksss74.png,400,301,with_mask,92,135,138,184
maksssksksss74.png,400,301,with_mask,112,103,122,111
maksssksksss74.png,400,301,with_mask,148,108,155,114
maksssksksss74.png,400,301,with_mask,155,113,166,123
maksssksksss74.png,400,301,with_mask,169,128,186,146
maksssksksss74.png,400,301,with_mask,205,121,230,147
maksssksksss74.png,400,301,with_mask,199,114,208,128
maksssksksss74.png,400,301,with_mask,175,112,182,119
maksssksksss74.png,400,301,with_mask,229,102,240,111
maksssksksss74.png,400,301,with_mask,276,115,286,123
maksssksksss74.png,400,301,with_mask,277,101,284,108
maksssksksss74.png,400,301,with_mask,294,128,304,138
maksssksksss74.png,400,301,with_mask,288,107,295,112
maksssksksss74.png,400,301,with_mask,307,116,315,125
maksssksksss74.png,400,301,with_mask,321,125,340,144
maksssksksss74.png,400,301,with_mask,352,116,362,126
maksssksksss74.png,400,301,with_mask,391,129,400,149
maksssksksss74.png,400,301,with_mask,379,112,391,122
maksssksksss74.png,400,301,without_mask,215,103,221,109
maksssksksss740.png,400,264,with_mask,143,60,168,89
maksssksksss740.png,400,264,with_mask,275,52,299,80
maksssksksss741.png,267,400,mask_weared_incorrect,111,40,151,77
maksssksksss742.png,301,400,with_mask,152,151,256,300
maksssksksss743.png,301,400,with_mask,111,166,199,280
maksssksksss744.png,400,225,with_mask,83,81,112,113
maksssksksss744.png,400,225,with_mask,133,73,139,81
maksssksksss745.png,301,400,with_mask,146,228,223,328
maksssksksss746.png,301,400,with_mask,29,198,135,324
maksssksksss747.png,301,400,with_mask,94,198,189,327
maksssksksss748.png,400,225,mask_weared_incorrect,179,47,283,169
maksssksksss749.png,251,400,with_mask,93,102,118,126
maksssksksss749.png,251,400,with_mask,178,190,200,211
maksssksksss75.png,400,211,with_mask,9,31,19,45
maksssksksss75.png,400,211,with_mask,29,18,39,30
maksssksksss75.png,400,211,with_mask,42,38,53,50
maksssksksss75.png,400,211,with_mask,75,32,89,47
maksssksksss75.png,400,211,with_mask,97,37,118,55
maksssksksss75.png,400,211,with_mask,119,18,131,34
maksssksksss75.png,400,211,with_mask,142,20,152,32
